Time/s,Azimuth/deg,Zenith/deg
344575,14.31000000,67.72100000
344576,12.17000000,67.42100000
344577,17.52000000,68.40100000
344578,15.22000000,68.06200000
344579,13.01000000,67.72600000
344580,10.88000000,67.39200000
344581,16.18000000,68.47400000
344582,13.89000000,68.10200000
344583,11.70000000,67.73100000
344584,9.59000000,67.36300000
344585,14.83000000,68.54700000
344586,12.57000000,68.14100000
344587,10.40000000,67.73700000
344588,8.30000000,67.33500000
344589,13.47000000,68.61900000
344590,11.24000000,68.18000000
344591,9.09000000,67.74200000
344592,7.02000000,67.30700000
344593,12.12000000,68.69100000
344594,9.91000000,68.21900000
344595,7.79000000,67.74800000
344596,5.74000000,67.27900000
344597,10.77000000,68.76300000
344598,8.59000000,68.25700000
344599,6.49000000,67.75300000
344600,4.46000000,67.25200000
344601,9.41000000,68.83400000
344602,7.26000000,68.29600000
344603,5.18000000,67.75900000
344604,3.18000000,67.22500000
344605,8.05000000,68.90400000
344606,5.93000000,68.33400000
344607,3.88000000,67.76500000
344608,1.90000000,67.19800000
344609,6.69000000,68.97400000
344610,4.60000000,68.37300000
344611,2.58000000,67.77200000
344612,0.63000000,67.17200000
344613,5.33000000,69.04400000
344614,3.27000000,68.41100000
344615,1.28000000,67.77800000
344616,-0.65000000,67.14600000
344617,3.97000000,69.11300000
344618,1.94000000,68.44900000
344619,-0.02000000,67.78400000
344620,-1.92000000,67.12100000
344621,2.60000000,69.18200000
344622,0.61000000,68.48600000
344623,-1.32000000,67.79100000
344624,-3.19000000,67.09600000
344625,1.24000000,69.24900000
344626,-0.72000000,68.52400000
344627,-2.62000000,67.79800000
344628,-4.46000000,67.07200000
344629,-0.13000000,69.31700000
344630,-2.06000000,68.56100000
344631,-3.92000000,67.80500000
344632,-5.73000000,67.04900000
344633,-1.50000000,69.38300000
344634,-3.39000000,68.59800000
344635,-5.22000000,67.81200000
344636,-7.00000000,67.02600000
344637,-2.87000000,69.44900000
344638,-4.72000000,68.63500000
344639,-6.52000000,67.82000000
344640,-8.26000000,67.00400000
344641,-4.24000000,69.51400000
344642,-6.06000000,68.67200000
344643,-7.82000000,67.82700000
344644,-9.53000000,66.98200000
344645,-5.61000000,69.57900000
344646,-7.39000000,68.70800000
344647,-9.11000000,67.83500000
344648,-10.79000000,66.96100000
344649,-6.98000000,69.64300000
344650,-8.72000000,68.74400000
344651,-10.41000000,67.84300000
344652,-12.05000000,66.94100000
344653,-8.36000000,69.70600000
344654,-10.06000000,68.78000000
344655,-11.71000000,67.85200000
344656,-13.31000000,66.92200000
344657,-9.73000000,69.76800000
344658,-11.39000000,68.81600000
344659,-13.00000000,67.86000000
344660,-14.57000000,66.90300000
344661,-11.11000000,69.83000000
344662,-12.73000000,68.85100000
344663,-14.30000000,67.86900000
344664,-15.83000000,66.88500000
344665,-12.49000000,69.89000000
344666,-14.07000000,68.88600000
344667,-15.60000000,67.87800000
344668,-17.09000000,66.86800000
344669,-13.87000000,69.95000000
344670,-15.40000000,68.92100000
344671,-16.89000000,67.88800000
344672,-18.34000000,66.85200000
344673,-15.25000000,70.00900000
344674,-16.74000000,68.95600000
344675,-18.19000000,67.89800000
344676,-19.60000000,66.83600000
344677,-16.63000000,70.06700000
344678,-18.08000000,68.99000000
344679,-19.48000000,67.90800000
344680,-20.85000000,66.82100000
344681,-18.01000000,70.12400000
344682,-19.41000000,69.02400000
344683,-20.77000000,67.91800000
344684,-22.10000000,66.80800000
344685,-19.39000000,70.18100000
344686,-20.75000000,69.05700000
344687,-22.07000000,67.92800000
344688,-23.35000000,66.79500000
344689,-20.78000000,70.23600000
344690,-22.09000000,69.09100000
344691,-23.36000000,67.93900000
344692,-24.60000000,66.78300000
344693,-22.16000000,70.29000000
344694,-23.43000000,69.12400000
344695,-24.66000000,67.95000000
344696,-25.85000000,66.77200000
344697,-23.55000000,70.34400000
344698,-24.77000000,69.15600000
344699,-25.95000000,67.96200000
344700,-27.10000000,66.76200000
344701,-24.94000000,70.39600000
344702,-26.11000000,69.18900000
344703,-27.24000000,67.97400000
344704,-28.35000000,66.75300000
344705,-26.32000000,70.44800000
344706,-27.44000000,69.22100000
344707,-28.53000000,67.98600000
344708,-29.59000000,66.74500000
344709,-27.71000000,70.49800000
344710,-28.78000000,69.25200000
344711,-29.83000000,67.99800000
344712,-30.84000000,66.73800000
344713,-29.10000000,70.54800000
344714,-30.12000000,69.28400000
344715,-31.12000000,68.01100000
344716,-32.08000000,66.73200000
344717,-30.49000000,70.59600000
344718,-31.46000000,69.31400000
344719,-32.41000000,68.02400000
344720,-33.32000000,66.72700000
344721,-31.88000000,70.64300000
344722,-32.80000000,69.34500000
344723,-33.70000000,68.03800000
344724,-34.57000000,66.72300000
344725,-33.27000000,70.69000000
344726,-34.15000000,69.37500000
344727,-34.99000000,68.05200000
344728,-35.81000000,66.72000000
344729,-34.66000000,70.73500000
344730,-35.49000000,69.40500000
344731,-36.28000000,68.06600000
344732,-37.05000000,66.71800000
344733,-36.05000000,70.77900000
344734,-36.83000000,69.43500000
344735,-37.57000000,68.08000000
344736,-38.29000000,66.71800000
344737,-37.44000000,70.82200000
344738,-38.17000000,69.46400000
344739,-38.86000000,68.09500000
344740,-39.53000000,66.71800000
344741,-38.84000000,70.86400000
344742,-39.51000000,69.49200000
344743,-40.15000000,68.11000000
344744,-40.77000000,66.72000000
344745,-40.23000000,70.90500000
344746,-40.85000000,69.52100000
344747,-41.44000000,68.12600000
344748,-42.01000000,66.72200000
344749,-41.62000000,70.94500000
344750,-42.19000000,69.54900000
344751,-42.73000000,68.14200000
344752,-43.25000000,66.72600000
344753,-43.02000000,70.98300000
344754,-43.53000000,69.57600000
344755,-44.02000000,68.15900000
344756,-44.49000000,66.73100000
344757,-44.41000000,71.02100000
344758,-44.88000000,69.60400000
344759,-45.31000000,68.17500000
344760,-45.72000000,66.73700000
344761,-45.80000000,71.05700000
344762,-46.22000000,69.63000000
344763,-46.60000000,68.19300000
344764,-46.96000000,66.74500000
344765,-47.20000000,71.09200000
344766,-47.56000000,69.65700000
344767,-47.89000000,68.21000000
344768,-48.20000000,66.75300000
344769,-48.59000000,71.12600000
344770,-48.90000000,69.68300000
344771,-49.18000000,68.22800000
344772,-49.43000000,66.76300000
344773,-49.99000000,71.15900000
344774,-50.25000000,69.70800000
344775,-50.47000000,68.24600000
344776,-50.67000000,66.77400000
344777,-51.38000000,71.19000000
344778,-51.59000000,69.73400000
344779,-51.76000000,68.26500000
344780,-51.91000000,66.78600000
344781,-52.77000000,71.22100000
344782,-52.93000000,69.75800000
344783,-53.05000000,68.28400000
344784,-53.14000000,66.79900000
344785,-54.17000000,71.25000000
344786,-54.27000000,69.78300000
344787,-54.34000000,68.30400000
344788,-54.38000000,66.81400000
344789,-55.56000000,71.27800000
344790,-55.61000000,69.80700000
344791,-55.63000000,68.32400000
344792,-55.61000000,66.82900000
344793,-56.96000000,71.30500000
344794,-56.96000000,69.83100000
344795,-56.92000000,68.34400000
344796,-56.85000000,66.84600000
344797,-58.35000000,71.33100000
344798,-58.30000000,69.85400000
344799,-58.21000000,68.36500000
344800,-58.09000000,66.86500000
344801,-59.75000000,71.35500000
344802,-59.64000000,69.87700000
344803,-59.50000000,68.38600000
344804,-59.32000000,66.88400000
344805,-61.14000000,71.37800000
344806,-60.98000000,69.89900000
344807,-60.79000000,68.40700000
344808,-60.56000000,66.90500000
344809,-62.53000000,71.40100000
344810,-62.33000000,69.92100000
344811,-62.08000000,68.42900000
344812,-61.79000000,66.92600000
344813,-63.93000000,71.42100000
344814,-63.67000000,69.94300000
344815,-63.37000000,68.45100000
344816,-63.03000000,66.94900000
344817,-65.32000000,71.44100000
344818,-65.01000000,69.96400000
344819,-64.66000000,68.47400000
344820,-64.27000000,66.97400000
344821,-66.71000000,71.46000000
344822,-66.35000000,69.98500000
344823,-65.95000000,68.49700000
344824,-65.50000000,66.99900000
344825,-68.10000000,71.47700000
344826,-67.69000000,70.00500000
344827,-67.24000000,68.52100000
344828,-66.74000000,67.02600000
344829,-69.50000000,71.49300000
344830,-69.04000000,70.02500000
344831,-68.53000000,68.54500000
344832,-67.98000000,67.05400000
344833,-70.89000000,71.50800000
344834,-70.38000000,70.04400000
344835,-69.82000000,68.56900000
344836,-69.22000000,67.08300000
344837,-72.28000000,71.52200000
344838,-71.72000000,70.06400000
344839,-71.11000000,68.59400000
344840,-70.45000000,67.11400000
344841,-73.67000000,71.53500000
344842,-73.06000000,70.08200000
344843,-72.40000000,68.61900000
344844,-71.69000000,67.14500000
344845,-75.06000000,71.54600000
344846,-74.40000000,70.10100000
344847,-73.69000000,68.64400000
344848,-72.93000000,67.17800000
344849,-76.45000000,71.55600000
344850,-75.74000000,70.11900000
344851,-74.99000000,68.67000000
344852,-74.17000000,67.21200000
344853,-77.84000000,71.56600000
344854,-77.08000000,70.13600000
344855,-76.28000000,68.69600000
344856,-75.41000000,67.24700000
344857,-79.22000000,71.57400000
344858,-78.42000000,70.15400000
344859,-77.57000000,68.72300000
344860,-76.65000000,67.28300000
344861,-80.61200000,71.58000000
344862,-79.77000000,70.17000000
344863,-78.86000000,68.75000000
344864,-77.89000000,67.32100000
344865,-81.99800000,71.58600000
344866,-81.10500000,70.18700000
344867,-80.15300000,68.77700000
344868,-79.14000000,67.36000000
344869,-83.38400000,71.59100000
344870,-82.44500000,70.20300000
344871,-81.44500000,68.80500000
344872,-80.37900000,67.39900000
344873,-84.76900000,71.59400000
344874,-83.78500000,70.21800000
344875,-82.73800000,68.83300000
344876,-81.62300000,67.44000000
344877,-86.15300000,71.59700000
344878,-85.12400000,70.23400000
344879,-84.03100000,68.86200000
344880,-82.86700000,67.48200000
344881,-87.53700000,71.59800000
344882,-86.46400000,70.24900000
344883,-85.32400000,68.89100000
344884,-84.11300000,67.52600000
344885,-88.91900000,71.59800000
344886,-87.80200000,70.26300000
344887,-86.61800000,68.92000000
344888,-85.35900000,67.57000000
344890,-89.14100000,70.27700000
344891,-87.91200000,68.95000000
344892,-86.60700000,67.61500000
344895,-89.20600000,68.98000000
344896,-87.85500000,67.66200000
344900,-89.10500000,67.70900000
345440,89.38000000,74.51900000
345443,89.07000000,73.24800000
345444,88.00000000,74.51500000
345446,88.91000000,72.00600000
345447,87.73000000,73.26000000
345448,86.62000000,74.51100000
345449,88.89000000,70.80100000
345450,87.61000000,72.03800000
345451,86.39000000,73.27300000
345452,85.24000000,74.50500000
345453,87.63000000,70.85200000
345454,86.31000000,72.06900000
345455,85.05000000,73.28500000
345456,83.86000000,74.49800000
345457,86.38000000,70.90400000
345458,85.01000000,72.10100000
345459,83.71000000,73.29700000
345460,82.48000000,74.49100000
345461,85.12000000,70.95700000
345462,83.72000000,72.13300000
345463,82.37000000,73.30800000
345464,81.10000000,74.48200000
345465,83.87000000,71.01100000
345466,82.42000000,72.16500000
345467,81.04000000,73.32000000
345468,79.72000000,74.47300000
345469,82.61000000,71.06600000
345470,81.12000000,72.19800000
345471,79.70000000,73.33100000
345472,78.34000000,74.46200000
345473,81.35000000,71.12200000
345474,79.82000000,72.23100000
345475,78.36000000,73.34100000
345476,76.97000000,74.45100000
345477,80.09000000,71.17800000
345478,78.52000000,72.26400000
345479,77.02000000,73.35200000
345480,75.59000000,74.43900000
345481,78.83000000,71.23600000
345482,77.22000000,72.29800000
345483,75.68000000,73.36200000
345484,74.22000000,74.42600000
345485,77.56000000,71.29400000
345486,75.92000000,72.33100000
345487,74.35000000,73.37100000
345488,72.85000000,74.41200000
345489,76.30000000,71.35400000
345490,74.62000000,72.36600000
345491,73.01000000,73.38100000
345492,71.48000000,74.39700000
345493,75.03000000,71.41400000
345494,73.31000000,72.40000000
345495,71.68000000,73.39000000
345496,70.11000000,74.38100000
345497,73.77000000,71.47500000
345498,72.01000000,72.43500000
345499,70.34000000,73.39900000
345500,68.74000000,74.36500000
345501,72.50000000,71.53700000
345502,70.71000000,72.47000000
345503,69.00000000,73.40800000
345504,67.37000000,74.34800000
345505,71.23000000,71.59900000
345506,69.41000000,72.50500000
345507,67.67000000,73.41600000
345508,66.01000000,74.33000000
345509,69.96000000,71.66300000
345510,68.10000000,72.54000000
345511,66.33000000,73.42400000
345512,64.64000000,74.31100000
345513,68.68000000,71.72700000
345514,66.80000000,72.57600000
345515,65.00000000,73.43200000
345516,63.28000000,74.29200000
345517,67.41000000,71.79100000
345518,65.50000000,72.61200000
345519,63.67000000,73.44000000
345520,61.92000000,74.27200000
345521,66.13000000,71.85700000
345522,64.19000000,72.64800000
345523,62.33000000,73.44700000
345524,60.56000000,74.25100000
345525,64.86000000,71.92300000
345526,62.89000000,72.68500000
345527,61.00000000,73.45500000
345528,59.20000000,74.23000000
345529,63.58000000,71.98900000
345530,61.58000000,72.72100000
345531,59.67000000,73.46200000
345532,57.84000000,74.20800000
345533,62.30000000,72.05600000
345534,60.27000000,72.75800000
345535,58.34000000,73.46800000
345536,56.48000000,74.18500000
345537,61.02000000,72.12400000
345538,58.97000000,72.79500000
345539,57.01000000,73.47500000
345540,55.13000000,74.16200000
345541,59.73000000,72.19300000
345542,57.66000000,72.83200000
345543,55.68000000,73.48200000
345544,53.78000000,74.13800000
345545,58.45000000,72.26100000
345546,56.35000000,72.87000000
345547,54.35000000,73.48800000
345548,52.42000000,74.11400000
345549,57.16000000,72.33100000
345550,55.04000000,72.90700000
345551,53.02000000,73.49400000
345552,51.07000000,74.08900000
345553,55.88000000,72.40000000
345554,53.73000000,72.94500000
345555,51.69000000,73.50000000
345556,49.72000000,74.06400000
345557,54.59000000,72.47100000
345558,52.42000000,72.98300000
345559,50.36000000,73.50600000
345560,48.38000000,74.03800000
345561,53.29000000,72.54100000
345562,51.11000000,73.02100000
345563,49.03000000,73.51200000
345564,47.03000000,74.01200000
345565,52.00000000,72.61200000
345566,49.80000000,73.05900000
345567,47.70000000,73.51700000
345568,45.69000000,73.98500000
345569,50.71000000,72.68400000
345570,48.49000000,73.09700000
345571,46.37000000,73.52300000
345572,44.34000000,73.95800000
345573,49.41000000,72.75600000
345574,47.18000000,73.13600000
345575,45.05000000,73.52800000
345576,43.00000000,73.93100000
345577,48.11000000,72.82800000
345578,45.87000000,73.17400000
345579,43.72000000,73.53300000
345580,41.66000000,73.90300000
345581,46.81000000,72.90000000
345582,44.55000000,73.21300000
345583,42.39000000,73.53800000
345584,40.32000000,73.87500000
345585,45.51000000,72.97300000
345586,43.24000000,73.25100000
345587,41.07000000,73.54400000
345588,38.99000000,73.84700000
345589,44.21000000,73.04500000
345590,41.93000000,73.29000000
345591,39.75000000,73.54900000
345592,37.65000000,73.81900000
345593,42.90000000,73.11800000
345594,40.61000000,73.32900000
345595,38.42000000,73.55300000
345596,36.32000000,73.79000000
345597,41.59000000,73.19200000
345598,39.30000000,73.36800000
345599,37.10000000,73.55800000
345600,34.99000000,73.76100000
345601,40.29000000,73.26500000
345602,37.98000000,73.40700000
345603,35.77000000,73.56300000
345604,33.66000000,73.73200000
345605,38.98000000,73.33800000
345606,36.66000000,73.44600000
345607,34.45000000,73.56800000
345608,32.33000000,73.70300000
345609,37.66000000,73.41200000
345610,35.35000000,73.48500000
345611,33.13000000,73.57300000
345612,31.00000000,73.67300000
345613,36.35000000,73.48500000
345614,34.03000000,73.52400000
345615,31.81000000,73.57700000
345616,29.67000000,73.64400000
345617,35.03000000,73.55900000
345618,32.71000000,73.56300000
345619,30.49000000,73.58200000
345620,28.35000000,73.61400000
345621,33.72000000,73.63200000
345622,31.39000000,73.60200000
345623,29.17000000,73.58700000
345624,27.03000000,73.58500000
345625,32.40000000,73.70600000
345626,30.07000000,73.64100000
345627,27.85000000,73.59100000
345628,25.71000000,73.55500000
345629,31.07000000,73.78000000
345630,28.75000000,73.68000000
345631,26.53000000,73.59600000
345632,24.39000000,73.52600000
345633,29.75000000,73.85300000
345634,27.43000000,73.71900000
345635,25.21000000,73.60100000
345636,23.07000000,73.49600000
345637,28.43000000,73.92600000
345638,26.11000000,73.75800000
345639,23.89000000,73.60500000
345640,21.75000000,73.46700000
345641,27.10000000,73.99900000
345642,24.79000000,73.79700000
345643,22.57000000,73.61000000
345644,20.44000000,73.43700000
345645,25.77000000,74.07200000
345646,23.47000000,73.83600000
345647,21.26000000,73.61500000
345648,19.13000000,73.40800000
345649,24.44000000,74.14500000
345650,22.14000000,73.87500000
345651,19.94000000,73.62000000
345652,17.82000000,73.37900000
345653,23.11000000,74.21800000
345654,20.82000000,73.91400000
345655,18.62000000,73.62500000
345656,16.51000000,73.35000000
345657,21.78000000,74.29000000
345658,19.50000000,73.95200000
345659,17.31000000,73.63000000
345660,15.20000000,73.32100000
345661,20.44000000,74.36200000
345662,18.17000000,73.99100000
345663,15.99000000,73.63500000
345664,13.89000000,73.29300000
345665,19.10000000,74.43400000
345666,16.85000000,74.03000000
345667,14.68000000,73.64000000
345668,12.59000000,73.26500000
345669,17.76000000,74.50500000
345670,15.52000000,74.06800000
345671,13.36000000,73.64600000
345672,11.29000000,73.23700000
345673,16.42000000,74.57700000
345674,14.19000000,74.10600000
345675,12.05000000,73.65100000
345676,9.99000000,73.20900000
345677,15.08000000,74.64700000
345678,12.87000000,74.14500000
345679,10.74000000,73.65700000
345680,8.69000000,73.18200000
345681,13.74000000,74.71800000
345682,11.54000000,74.18300000
345683,9.43000000,73.66200000
345684,7.39000000,73.15500000
345685,12.39000000,74.78700000
345686,10.21000000,74.22100000
345687,8.11000000,73.66800000
345688,6.09000000,73.12900000
345689,11.05000000,74.85700000
345690,8.88000000,74.25800000
345691,6.80000000,73.67400000
345692,4.80000000,73.10300000
345693,9.70000000,74.92600000
345694,7.55000000,74.29600000
345695,5.49000000,73.68000000
345696,3.50000000,73.07700000
345697,8.35000000,74.99400000
345698,6.22000000,74.33400000
345699,4.18000000,73.68700000
345700,2.21000000,73.05200000
345701,6.99000000,75.06200000
345702,4.89000000,74.37100000
345703,2.87000000,73.69300000
345704,0.92000000,73.02800000
345705,5.64000000,75.12900000
345706,3.56000000,74.40800000
345707,1.56000000,73.70000000
345708,-0.37000000,73.00400000
345709,4.29000000,75.19600000
345710,2.23000000,74.44500000
345711,0.25000000,73.70700000
345712,-1.66000000,72.98000000
345713,2.93000000,75.26200000
345714,0.90000000,74.48200000
345715,-1.06000000,73.71400000
345716,-2.94000000,72.95700000
345717,1.57000000,75.32800000
345718,-0.43000000,74.51800000
345719,-2.36000000,73.72100000
345720,-4.23000000,72.93500000
345721,0.21000000,75.39300000
345722,-1.77000000,74.55500000
345723,-3.67000000,73.72800000
345724,-5.51000000,72.91300000
345725,-1.15000000,75.45700000
345726,-3.10000000,74.59100000
345727,-4.98000000,73.73600000
345728,-6.79000000,72.89200000
345729,-2.51000000,75.52000000
345730,-4.43000000,74.62700000
345731,-6.28000000,73.74400000
345732,-8.07000000,72.87200000
345733,-3.88000000,75.58300000
345734,-5.77000000,74.66200000
345735,-7.59000000,73.75200000
345736,-9.35000000,72.85200000
345737,-5.24000000,75.64500000
345738,-7.10000000,74.69800000
345739,-8.90000000,73.76100000
345740,-10.63000000,72.83300000
345741,-6.61000000,75.70700000
345742,-8.44000000,74.73300000
345743,-10.20000000,73.76900000
345744,-11.91000000,72.81500000
345745,-7.98000000,75.76700000
345746,-9.77000000,74.76800000
345747,-11.51000000,73.77800000
345748,-13.18000000,72.79700000
345749,-9.35000000,75.82700000
345750,-11.11000000,74.80300000
345751,-12.81000000,73.78700000
345752,-14.46000000,72.78100000
345753,-10.72000000,75.88600000
345754,-12.45000000,74.83700000
345755,-14.12000000,73.79700000
345756,-15.73000000,72.76500000
345757,-12.09000000,75.94400000
345758,-13.78000000,74.87100000
345759,-15.42000000,73.80700000
345760,-17.00000000,72.75000000
345761,-13.46000000,76.00100000
345762,-15.12000000,74.90500000
345763,-16.72000000,73.81700000
345764,-18.27000000,72.73600000
345765,-14.84000000,76.05700000
345766,-16.46000000,74.93900000
345767,-18.03000000,73.82700000
345768,-19.54000000,72.72200000
345769,-16.21000000,76.11300000
345770,-17.80000000,74.97200000
345771,-19.33000000,73.83800000
345772,-20.81000000,72.71000000
345773,-17.59000000,76.16700000
345774,-19.14000000,75.00500000
345775,-20.63000000,73.84900000
345776,-22.07000000,72.69900000
345777,-18.97000000,76.22100000
345778,-20.48000000,75.03800000
345779,-21.93000000,73.86000000
345780,-23.34000000,72.68800000
345781,-20.34000000,76.27400000
345782,-21.82000000,75.07000000
345783,-23.23000000,73.87100000
345784,-24.60000000,72.67900000
345785,-21.72000000,76.32500000
345786,-23.16000000,75.10200000
345787,-24.53000000,73.88300000
345788,-25.87000000,72.67000000
345789,-23.11000000,76.37600000
345790,-24.50000000,75.13400000
345791,-25.84000000,73.89600000
345792,-27.13000000,72.66200000
345793,-24.49000000,76.42600000
345794,-25.84000000,75.16500000
345795,-27.14000000,73.90800000
345796,-28.39000000,72.65600000
345797,-25.87000000,76.47500000
345798,-27.18000000,75.19600000
345799,-28.44000000,73.92100000
345800,-29.65000000,72.65000000
345801,-27.25000000,76.52200000
345802,-28.52000000,75.22700000
345803,-29.74000000,73.93400000
345804,-30.91000000,72.64500000
345805,-28.64000000,76.56900000
345806,-29.86000000,75.25700000
345807,-31.04000000,73.94800000
345808,-32.17000000,72.64200000
345809,-30.02000000,76.61500000
345810,-31.20000000,75.28700000
345811,-32.33000000,73.96200000
345812,-33.43000000,72.63900000
345813,-31.41000000,76.65900000
345814,-32.54000000,75.31700000
345815,-33.63000000,73.97600000
345816,-34.69000000,72.63800000
345817,-32.80000000,76.70300000
345818,-33.89000000,75.34600000
345819,-34.93000000,73.99100000
345820,-35.94000000,72.63800000
345821,-34.18000000,76.74500000
345822,-35.23000000,75.37500000
345823,-36.23000000,74.00600000
345824,-37.20000000,72.63900000
345825,-35.57000000,76.78700000
345826,-36.57000000,75.40400000
345827,-37.53000000,74.02200000
345828,-38.45000000,72.64000000
345829,-36.96000000,76.82700000
345830,-37.91000000,75.43200000
345831,-38.83000000,74.03700000
345832,-39.70000000,72.64300000
345833,-38.35000000,76.86600000
345834,-39.26000000,75.46000000
345835,-40.13000000,74.05400000
345836,-40.96000000,72.64800000
345837,-39.74000000,76.90400000
345838,-40.60000000,75.48800000
345839,-41.42000000,74.07000000
345840,-42.21000000,72.65300000
345841,-41.13000000,76.94100000
345842,-41.95000000,75.51500000
345843,-42.72000000,74.08700000
345844,-43.46000000,72.66000000
345845,-42.52000000,76.97700000
345846,-43.29000000,75.54200000
345847,-44.02000000,74.10500000
345848,-44.71000000,72.66700000
345849,-43.92000000,77.01200000
345850,-44.63000000,75.56800000
345851,-45.32000000,74.12200000
345852,-45.96000000,72.67600000
345853,-45.31000000,77.04500000
345854,-45.98000000,75.59400000
345855,-46.61000000,74.14000000
345856,-47.21000000,72.68600000
345857,-46.70000000,77.07800000
345858,-47.32000000,75.62000000
345859,-47.91000000,74.15900000
345860,-48.46000000,72.69700000
345861,-48.09000000,77.10900000
345862,-48.67000000,75.64500000
345863,-49.21000000,74.17800000
345864,-49.71000000,72.71000000
345865,-49.49000000,77.13900000
345866,-50.01000000,75.67000000
345867,-50.50000000,74.19700000
345868,-50.96000000,72.72300000
345869,-50.88000000,77.16800000
345870,-51.36000000,75.69400000
345871,-51.80000000,74.21700000
345872,-52.21000000,72.73800000
345873,-52.28000000,77.19600000
345874,-52.70000000,75.71800000
345875,-53.10000000,74.23700000
345876,-53.46000000,72.75400000
345877,-53.67000000,77.22300000
345878,-54.05000000,75.74200000
345879,-54.39000000,74.25800000
345880,-54.71000000,72.77100000
345881,-55.06000000,77.24800000
345882,-55.39000000,75.76500000
345883,-55.69000000,74.27900000
345884,-55.95000000,72.79000000
345885,-56.46000000,77.27200000
345886,-56.74000000,75.78800000
345887,-56.99000000,74.30000000
345888,-57.20000000,72.81000000
345889,-57.85000000,77.29500000
345890,-58.08000000,75.81100000
345891,-58.28000000,74.32200000
345892,-58.45000000,72.83100000
345893,-59.25000000,77.31700000
345894,-59.43000000,75.83300000
345895,-59.58000000,74.34400000
345896,-59.70000000,72.85300000
345897,-60.64000000,77.33800000
345898,-60.77000000,75.85500000
345899,-60.87000000,74.36700000
345900,-60.94000000,72.87600000
345901,-62.04000000,77.35700000
345902,-62.12000000,75.87600000
345903,-62.17000000,74.39000000
345904,-62.19000000,72.90100000
345905,-63.43000000,77.37600000
345906,-63.47000000,75.89700000
345907,-63.47000000,74.41300000
345908,-63.44000000,72.92700000
345909,-64.83000000,77.39300000
345910,-64.81000000,75.91700000
345911,-64.76000000,74.43700000
345912,-64.68000000,72.95400000
345913,-66.22000000,77.40900000
345914,-66.16000000,75.93800000
345915,-66.06000000,74.46100000
345916,-65.93000000,72.98200000
345917,-67.62000000,77.42400000
345918,-67.50000000,75.95700000
345919,-67.36000000,74.48600000
345920,-67.18000000,73.01200000
345921,-69.01000000,77.43800000
345922,-68.85000000,75.97700000
345923,-68.65000000,74.51100000
345924,-68.42000000,73.04200000
345925,-70.40000000,77.45000000
345926,-70.19000000,75.99600000
345927,-69.95000000,74.53700000
345928,-69.67000000,73.07400000
345929,-71.80000000,77.46200000
345930,-71.54000000,76.01400000
345931,-71.25000000,74.56200000
345932,-70.92000000,73.10800000
345933,-73.19000000,77.47200000
345934,-72.88000000,76.03300000
345935,-72.54000000,74.58900000
345936,-72.17000000,73.14200000
345937,-74.58000000,77.48100000
345938,-74.23000000,76.05000000
345939,-73.84000000,74.61500000
345940,-73.41000000,73.17800000
345941,-75.98000000,77.48900000
345942,-75.57000000,76.06800000
345943,-75.14000000,74.64200000
345944,-74.66000000,73.21400000
345945,-77.37000000,77.49600000
345946,-76.92000000,76.08500000
345947,-76.43000000,74.67000000
345948,-75.91000000,73.25200000
345949,-78.76000000,77.50200000
345950,-78.26000000,76.10200000
345951,-77.73000000,74.69800000
345952,-77.16000000,73.29100000
345953,-80.15200000,77.50700000
345954,-79.61000000,76.11800000
345955,-79.03000000,74.72600000
345956,-78.41000000,73.33200000
345957,-81.54200000,77.51000000
345958,-80.95400000,76.13400000
345959,-80.32700000,74.75400000
345960,-79.66000000,73.37300000
345961,-82.93300000,77.51300000
345962,-82.29800000,76.15000000
345963,-81.62500000,74.78300000
345964,-80.91000000,73.41600000
345965,-84.32200000,77.51400000
345966,-83.64200000,76.16500000
345967,-82.92300000,74.81300000
345968,-82.16100000,73.45900000
345969,-85.71200000,77.51400000
345970,-84.98700000,76.18000000
345971,-84.22100000,74.84300000
345972,-83.41300000,73.50400000
345973,-87.10000000,77.51400000
345974,-86.33000000,76.19400000
345975,-85.51900000,74.87300000
345976,-84.66500000,73.55000000
345977,-88.48800000,77.51200000
345978,-87.67400000,76.20900000
345979,-86.81800000,74.90300000
345980,-85.91800000,73.59700000
345981,-89.87500000,77.50900000
345982,-89.01800000,76.22200000
345983,-88.11700000,74.93400000
345984,-87.17100000,73.64500000
345987,-89.41600000,74.96500000
345988,-88.42600000,73.69500000
345992,-89.68100000,73.74500000
346531,89.81000000,79.34500000
346532,89.08000000,80.64020000
346534,89.26000000,78.08300000
346535,88.46000000,79.35900000
346536,87.69000000,80.63530000
346537,88.84000000,76.86300000
346538,87.96000000,78.11600000
346539,87.11000000,79.37200000
346540,86.30000000,80.62940000
346541,87.58000000,76.91700000
346542,86.66000000,78.14900000
346543,85.77000000,79.38500000
346544,84.91000000,80.62250000
346545,86.32000000,76.97200000
346546,85.35000000,78.18300000
346547,84.42000000,79.39800000
346548,83.53000000,80.61460000
346549,85.06000000,77.02800000
346550,84.05000000,78.21700000
346551,83.08000000,79.41000000
346552,82.14000000,80.60580000
346553,83.80000000,77.08500000
346554,82.74000000,78.25200000
346555,81.73000000,79.42300000
346556,80.76000000,80.59600000
346557,82.53000000,77.14300000
346558,81.44000000,78.28600000
346559,80.39000000,79.43500000
346560,79.37000000,80.58540000
346561,81.27000000,77.20200000
